url,country,Position,Leader
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],"Governor, Bank of Ghana",Henry Kofi WAMPAH
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Ambassador to the US,Barfour ADJEI-BARWUAH
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],"Permanent Representative to the UN, New York",Martha Ama Akyaa Pobee
https://www.cia.gov/library/publications/resources/world-leaders-1/GM.html,[u'Germany'],Fed. Pres.,Frank-Walter STEINMEIER
https://www.cia.gov/library/publications/resources/world-leaders-1/GM.html,[u'Germany'],Chancellor,Angela MERKEL
https://www.cia.gov/library/publications/resources/world-leaders-1/GM.html,[u'Germany'],Vice Chancellor,Olaf SCHOLZ
https://www.cia.gov/library/publications/resources/world-leaders-1/GM.html,[u'Germany'],Min. of Defense,Ursula VON DER LEYEN
https://www.cia.gov/library/publications/resources/world-leaders-1/GM.html,[u'Germany'],Min. for Economic Cooperation & Development,Gerd MUELLER
https://www.cia.gov/library/publications/resources/world-leaders-1/GM.html,[u'Germany'],Min. for Economics & Energy,Peter ALTMAIER
https://www.cia.gov/library/publications/resources/world-leaders-1/GM.html,[u'Germany'],Min. for Education & Research,Anja KARLICZEK
https://www.cia.gov/library/publications/resources/world-leaders-1/GM.html,[u'Germany'],"Min. for the Environment, Nature Conservation, & Reactor Security",Svenja SCHULZE
https://www.cia.gov/library/publications/resources/world-leaders-1/GM.html,[u'Germany'],"Min. for Family, Seniors, Women, & Youth",Franziska GIFFEY
https://www.cia.gov/library/publications/resources/world-leaders-1/GM.html,[u'Germany'],Min. of Finance,Olaf SCHOLZ
https://www.cia.gov/library/publications/resources/world-leaders-1/GM.html,[u'Germany'],Min. for Food & Agriculture,Julia KLOECKNER
https://www.cia.gov/library/publications/resources/world-leaders-1/GM.html,[u'Germany'],Min. of Foreign Affairs,Heiko MAAS
https://www.cia.gov/library/publications/resources/world-leaders-1/GM.html,[u'Germany'],Min. for Health,Jens SPAHN
https://www.cia.gov/library/publications/resources/world-leaders-1/GM.html,[u'Germany'],"Min. of Interior, Building, & Homeland",Horst SEEHOFER
https://www.cia.gov/library/publications/resources/world-leaders-1/GM.html,[u'Germany'],Min. of Justice & Consumer Protection,Katarina BARLEY
https://www.cia.gov/library/publications/resources/world-leaders-1/GM.html,[u'Germany'],Min. for Labor & Social Affairs,Hubertus HEIL
https://www.cia.gov/library/publications/resources/world-leaders-1/GM.html,[u'Germany'],Min. for Transportation & Digital Infrastructure,Andreas SCHEUER
https://www.cia.gov/library/publications/resources/world-leaders-1/GM.html,[u'Germany'],Chancellery Chief,Helge BRAUN
https://www.cia.gov/library/publications/resources/world-leaders-1/GM.html,[u'Germany'],"Pres., Bundesbank",Jens WEIDMANN
https://www.cia.gov/library/publications/resources/world-leaders-1/GM.html,[u'Germany'],Ambassador to the US,Emily Margarethe HABER
https://www.cia.gov/library/publications/resources/world-leaders-1/GM.html,[u'Germany'],"Permanent Representative to the UN, New York",Christoph HEUSGEN
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Pres.,Alpha CONDE
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Prime Min.,Ibrahima Kassory FOFANA
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Min. of African Cooperation & Integration,Dene KEITA
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Min. of Agriculture,Mariama CAMARA
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Min. of Budget,Ismael DIOUBATE
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Min. of City & Regional Planning,Ibrahima KOUROUMA
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Min. of Commerce,Boubacar BARRY
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],"Min. of Culture, Sports, & Historical Heritage",Sanoussy Bantama SOW
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Min. of Defense,Alpha CONDE
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Min. of Economy & Finance,Mamady CAMARA
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Min. of Energy & Hydraulics,Cheick Taliby SYLLA
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],"Min. of Environment, Water, & Forestry",Oye GUILAVOGUI
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],"Min. of Fisheries, Aquaculture, & Maritime Economy",Frederic LOUA
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Min. of Foreign Affairs & Guineans Based Abroad,Mamadi TOURE
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Min. of Health,Edouard Niankoye LAMAHA
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Min. of Higher Education & Scientific Research,Abdoulaye Yero BALDE
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],"Min. of Hospitality, Hotels, Tourism, & Handicrafts",Thierno Ousmane DIALLO
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Min. of Hydrocarbons,Zakaria KOULIBALY
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Min. of Industry & Small & Medium Businesses,Tibou KAMARA
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Min. of Information & Communications,Amara SOMPARE
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Min. of Investments & Public-Private Partnerships,Gabriel CURTIS
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Min. of Justice,Maitre Cheick SAKO
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Min. of Livestock & Animal Husbandry,Roger Patrick MILLIMINO
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Min. of Mines & Geology,Abdoulaye MAGASSOUBA
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Min. of National Education & Literacy,Mory SANGARE
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Min. of National Unity & Citizenship,Kalifa Gassama DIABY
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Min. of Planning & Economic Development,Kanny DIALLO
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],"Min. of Postal Services, Telecommunications, & the Digital Economy",Mamy Moustapha DIABY
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],"Min. of Public Service, State Reform, & Admin. Modernization",Billy Nankouma DOUMBOUYA
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Min. of Public Works,Moustapha NAITE
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],"Min. of Social Action, Women's Empowerment, & Children",Mariama SYLLA
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],"Min. of Technical Education, Vocational Training, Employment, & Labor",Lansana KOMARA
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Min. of Territorial Admin. & Decentralization,Bourema CONDE
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Min. of Youth & Youth Employment,Mouctar DIALLO
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Govt. Sec. Gen.,Sekou Kissing CAMARA
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Min. of State for Presidential Affairs & National Defense,Mohamed DIANE
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Min. of State in Charge of Security & Civil Protection,Alpha Ibrahima KEIRA
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Min. of State in Charge of Transport,Aboubacar SYLLA
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Sec. Gen. of Religious Affairs,Elhadj Abdoul Karim DIOUBATE
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],"Governor, Central Bank",Louceny NABE
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],Ambassador to the US,Kerfalla YANSANE
https://www.cia.gov/library/publications/resources/world-leaders-1/GV.html,[u'Guinea'],"Permanent Representative to the UN, New York",
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Pres.,Ali BONGO Ondimba
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Prime Min.,Emmanuel ISSOZE-NGONDET
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Dep. Prime Minister,Bruno Ben MOUBAMBA
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Min. of Agriculture & Livestock,Yves Fernand MANFOUMBI
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Min. of Budget & Public Finance,Mathias OTOUNGA OSSIBADJOUO
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],"Min. for the Civil Service, Admin. Reform, & Modernization of Legal Framework & Institutions",Jean-Marie OGANDAGA
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],"Min. of Digital Economy, Communication, & Culture and Arts & Government Spokesperson",Alain-Claude BILIE-BY-NZE
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],"Min. of Economy, Planning, & Development Programming",Regis IMMONGAULT TATAGANI
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Min. of Energy & Water Resources,Guy-Bertrand MAPANGOU
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Min. for Equal Opportunities,Blaise LOUEMBE
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],"Min. of Family & Social Affairs, Social Insurance, and National Solidarity",Paul BIYOGHE MBA
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],"Min. of Forestry Economy, Fisheries & the Environment in Charge of the Protection & Sustainable Management of Ecosystems",Estelle ONDO
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],"Min. of Foreign Affairs, Francophonie, and Regional Integration in charge of Gabonese Living Abroad",Pacome MOUBELET BOUBEYA
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],"Min. of Higher Education, Scientific Research, & Training of Officials",Denise MEKAM'NE
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],"Min. of Infrastructure, Public Works, & Territorial Development",Jean-Pierre OYIBA
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],"Min. of Interior, Security, & Public Hygiene in Charge of Decentralization, and Local Development",Lambert MATHA
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],"Min. of Justice, Human Rights, & Keeper of the Seals",Alexis BOUTAMBA
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],"Min. of Labor, Employment, Technical and Vocational Training, & Youth Integration",Eloi NZONDO
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Min. of Mines,Christian MAGNAGNA
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Min. of National & Civic Education,Florentin MOUSSAVOU
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Min. of Oil & Hydrocarbons,Pascal HOUANGNI AMBOUROUE
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],"Min. for the Promotion of Private Investments, Commerce, Tourism, & Industry",Madeleine BERRE
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Min. of Public Health & Population,Leon NZOUBA
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Min. of Public Service,Jean-Marie OGANDAGA
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Min. for Relations With the Institutions in Charge of Political Dialogue,Francis NKEA
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Min. of Small & Medium-Size Enterprises in Charge of National Entrepreneurship,Biendi MAGANGA MOUSSAVOU
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Min. for State Reform,Joel PONO OPAPE
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Min. of Transport & Logistics,Flavienne MFOUMOU ONDO
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Min. of Urban Development & Housing,Bruno Ben MOUBAMBA
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Min. of Youths & Sports,Nicole ASSELE
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Sec. Gen. at the Presidency of the Republic in Charge of National Defense,Etienne MASSARD KABINDA MAKAGA
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Junior Min. to the Dep. Prime Min. & the Min. of Urban Development in Charge of Housing,Edwige ESSOUKOU
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Junior Min. to the Min. of Agriculture in Charge of Agribusiness,Francoise ASSENGONE OBAME
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Junior Minister to the Min. of Budget in Charge of Budget and Pension Funding,Edgar Anicet MBOUMBOU-MIYAKOU
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Junior Min. to the Min. of Budget in Charge of Public Finance,Guy-Maixent MAMIAKA
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Junior Min. to the Min. of Digital Economy & Communication in Charge of Culture and Arts,Olivier KOUMBA MBOUMBA
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Junior Min. to the Min. of Economy in Charge of Planning and Development Programming,Noel MBOUMBA
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Junior Min. to the Min. of Foreign Affairs in Charge of Regional Integration and Gabonese Living Abroad,Calixte NSIE EDANG
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Junior Min. to the Min. of the Forestry Economy in Charge of Fisheries,Chantal MEBALE
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Junior Min. to the Min. of Interior in Charge of Decentralization and Local Development,Lucienne OGOUWALANGA AWORE
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Junior Min. to the Min. of Labor in Charge of Technical and Vocational Training,Patricia TAYE
https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,[u'Gabon'],Junior Min. to the Min. of National Education in Charge of Primary Education,Lucie AKALANE
